,NE_MBB,NE_OH,NE_OP,SC_OH,SC_OP,SC_SLP,SE_SLP,SE_LSP
99,119.81777245068733,82.25320733548148,116.37785690128402,68.44232055620829,73.30195541883121,64.68042802384593,97.5057611431294,132.4828921326362
100,120.32688567019659,82.68584568662797,116.89124079153048,68.87463626643691,73.6158908081875,64.71325467628608,97.55333904897348,132.5281572732918
101,120.83908877597825,83.12221935399167,117.40695937255705,69.30922107109946,73.93143447519037,64.74560474514789,97.60049937416431,132.57309249271188
102,121.3542168309175,83.5621562406078,117.92482756430718,69.74598133654911,74.24852545361979,64.7774851489303,97.64724578341173,132.61770019521003
103,121.87210834958195,84.00548785457421,118.44466491000465,70.18482479726737,74.56710377456938,64.80890270581718,97.69358190932414,132.66198276765067
104,122.39260525405868,84.45204925359769,118.96629551580455,70.6256605564058,74.88711045973037,64.83986413510914,97.7395113526777,132.70594257956125
105,122.91555282964553,84.90167899014578,119.48954798921979,71.06839908549941,75.20848751439884,64.8703760586392,97.78503768268563,132.74958198324663
106,123.44079968043128,85.35421905720061,120.01425537645508,71.51295222338433,75.5311779202204,64.90044500217162,97.83016443726721,132.79290331390504
107,123.96819768479757,85.80951483461216,120.54025509877374,71.95923317435238,75.85512562768659,64.93007739678372,97.874895123316,132.83590888974499
108,124.49760195087413,86.26741503604775,121.06738888801767,72.40715650557371,76.18027554839678,64.95927958022978,97.9192332169669,132.8786010121031
109,125.02887077197744,86.72777165653503,121.59550272139452,72.85663814381881,76.50657354709891,64.98805779828746,97.9631821638621,132.920981965562
110,125.56186558206178,87.19043992059531,122.12444675564124,73.30759537150995,76.83396643352233,65.01641820608613,98.0067453794153,132.9630540180686
111,126.09645091121008,87.65527823096467,122.65407526066733,73.75994682213175,77.1624019540157,65.0443668694173,98.04992624907445,133.00481942105216
112,126.6324943411909,88.12214811789944,123.1842465527763,74.21361247502998,77.49182878300216,65.07190976602705,98.09272812858254,133.04628040954213
113,127.16986646110664,88.59091418906362,123.71482292755883,74.66851364962666,77.82219651426439,65.09905278689061,98.1351543442367,133.0874392022857
114,127.7084408231567,89.0614440799948,124.24567059254571,75.12457299907928,78.15345565207107,65.1258017374691,98.17720819314526,133.12829800186483
115,128.24809389853854,89.53360840514598,124.77665959970484,75.58171450341096,78.4855576021566,65.15216233894864,98.21889294348281,133.16885899481272
116,128.78870503350785,90.00728070950004,125.30766377786111,76.03986346213779,78.81845466256507,65.17814022946187,98.2602118347433,133.20912435172988
117,129.33015640561868,90.48233742075391,125.83856066511402,76.49894648641896,79.15210001436962,65.20374096529221,98.30116807799106,133.24909622739926
118,129.87233298016284,90.95865780206942,126.36923144132368,76.95889149075454,79.48644771227755,65.22897002206078,98.34176485610979,133.28877676090107
119,130.41512246682677,91.43612390538766,126.89956086073134,77.41962768425512,79.82145267513162,65.25383279589651,98.38200532404939,133.32816807572652
120,130.95841527658382,91.91462052530366,127.42943718477703,77.88108556150677,80.15707067631745,65.27833460458936,98.42189260907081,133.3672722798911
