,Sterman soil,SC_OH trf_linear  soil,SC_OH trf_linear (constrained) soil,SC_OH trf_soft_l1 (constrained) soil,SC_OH trf_huber (constrained) soil,SC_OH dogbox_huber (constrained) soil
2253,174.86416495053095,333.94242701524803,173.96176193156396,176.24171970064924,170.27428284032246,170.49909418967874
2254,174.86416519156927,333.96365512616404,173.961764694577,176.24173797836187,170.27431082195687,170.4991222521733
2255,174.86416543091815,333.98485496212106,173.96176744170995,176.24175616865352,170.27433867708382,170.49915018780092
2256,174.86416566858944,334.0060265607802,173.96177017305408,176.24177427194232,170.27436640627525,170.49917799713512
2257,174.86416590459487,334.02716995975226,173.9617728887001,176.2417922886444,170.27439401010054,170.4992056807469
2258,174.86416613894616,334.04828519659816,173.96177558873825,176.2418102191739,170.27442148912647,170.49923323920467
2259,174.86416637165487,334.06937230882863,173.96177827325823,176.241828063943,170.27444884391724,170.4992606730742
2260,174.86416660273252,334.09043133390446,173.96178094234924,176.2418458233618,170.27447607503458,170.49928798291873
2261,174.86416683219056,334.11146230923663,173.96178359609996,176.24186349783864,170.2745031830376,170.499315169299
2262,174.86416706004036,334.13246527218615,173.96178623459855,176.24188108777972,170.27453016848293,170.4993422327731
2263,174.86416728629317,334.15344026006443,173.96178885793267,176.24189859358938,170.27455703192462,170.49936917389675
2264,174.86416751096013,334.17438731013306,173.96179146618948,176.24191601567003,170.2745837739143,170.499395993223
2265,174.86416773405242,334.195306459604,173.96179405945563,176.24193335442212,170.27461039500105,170.49942269130256
2266,174.86416795558105,334.21619774563976,173.96179663781726,176.2419506102442,170.2746368957315,170.49944926868355
2267,174.86416817555698,334.2370612053532,173.96179920136004,176.24196778353294,170.2746632766498,170.49947572591162
2268,174.86416839399112,334.2578968758079,173.96180175016914,176.24198487468308,170.27468953829757,170.49950206352995
2269,174.86416861089427,334.2787047940179,173.96180428432928,176.2420018840875,170.2747156812141,170.49952828207932
2270,174.8641688262771,334.29948499694814,173.96180680392462,176.24201881213716,170.27474170593618,170.49955438209798
2271,174.86416904015033,334.3202375215141,173.96180930903887,176.2420356592212,170.27476761299815,170.4995803641218
2272,174.86416925252456,334.34096240458234,173.96181179975525,176.24205242572683,170.27479340293198,170.49960622868426
2273,174.86416946341026,334.36165968297007,173.96181427615653,176.24206911203947,170.2748190762672,170.49963197631638
2274,174.86416967281784,334.3823293934456,173.96181673832496,176.24208571854268,170.274844633531,170.49965760754674
2275,174.8641698807577,334.4029715727283,173.96181918634235,176.2421022456182,170.2748700752481,170.49968312290162
2276,174.8641700872401,334.4235862574885,173.96182162029004,176.24211869364592,170.27489540194094,170.49970852290485
2277,174.86417029227528,334.4441734843478,173.9618240402489,176.2421350630039,170.27492061412954,170.49973380807796
2278,174.86417049587337,334.46473328987895,173.9618264462993,176.24215135406843,170.27494571233157,170.49975897894004
2279,174.8641706980444,334.48526571060603,173.96182883852123,176.24216756721398,170.2749706970624,170.49978403600792
2280,174.86417089879848,334.5057707830045,173.9618312169941,176.24218370281324,170.274995568835,170.49980897979603
2281,174.86417109814545,334.52624854350114,173.961833581797,176.2421997612371,170.2750203281601,170.49983381081648
2282,174.8641712960952,334.5466990284743,173.96183593300847,176.24221574285465,170.2750449755461,170.49985852957906
2283,174.86417149265753,334.5671222742538,173.9618382707066,176.24223164803328,170.27506951149905,170.49988313659128
2284,174.86417168784217,334.5875183171211,173.9618405949691,176.2422474771386,170.27509393652278,170.49990763235837
2285,174.86417188165873,334.6078871933094,173.96184290587314,176.24226323053443,170.27511825111878,170.49993201738326
