,Sterman soil,NE_OP trf_linear  soil,NE_OP trf_linear (constrained) soil,NE_OP trf_soft_l1  soil,NE_OP trf_soft_l1 (constrained) soil,NE_OP trf_huber  soil,NE_OP trf_huber (constrained) soil,NE_OP dogbox_huber (constrained) soil
4135,198.14446381397295,220.38428114824637,199.50797247756452,249.76248984612175,205.39932947296379,251.48014197242819,206.149254860501,203.7871363384496
4136,198.14446381397295,220.38428114824893,199.50797247756452,249.76248987033645,205.39932947296379,251.48014200777502,206.149254860501,203.7871363384496
4137,198.14446381397295,220.38428114825146,199.50797247756452,249.76248989444954,205.39932947296379,251.48014204297692,206.149254860501,203.7871363384496
4138,198.14446381397295,220.38428114825396,199.50797247756452,249.76248991846145,205.39932947296379,251.4801420780345,206.149254860501,203.7871363384496
4139,198.14446381397295,220.38428114825646,199.50797247756452,249.7624899423726,205.39932947296379,251.48014211294836,206.149254860501,203.7871363384496
4140,198.14446381397295,220.38428114825894,199.50797247756452,249.76248996618344,205.39932947296379,251.48014214771908,206.149254860501,203.7871363384496
4141,198.14446381397295,220.3842811482614,199.50797247756452,249.76248998989436,205.39932947296379,251.48014218234724,206.149254860501,203.7871363384496
4142,198.14446381397295,220.38428114826385,199.50797247756452,249.76249001350578,205.39932947296379,251.48014221683343,206.149254860501,203.7871363384496
4143,198.14446381397295,220.3842811482663,199.50797247756452,249.76249003701813,205.39932947296379,251.48014225117825,206.149254860501,203.7871363384496
4144,198.14446381397295,220.3842811482687,199.50797247756452,249.76249006043182,205.39932947296379,251.48014228538227,206.149254860501,203.7871363384496
4145,198.14446381397295,220.3842811482711,199.50797247756452,249.76249008374725,205.39932947296379,251.48014231944606,206.149254860501,203.7871363384496
4146,198.14446381397295,220.3842811482735,199.50797247756452,249.76249010696486,205.39932947296379,251.48014235337018,206.149254860501,203.7871363384496
4147,198.14446381397295,220.38428114827585,199.50797247756452,249.76249013008504,205.39932947296379,251.4801423871552,206.149254860501,203.7871363384496
4148,198.14446381397295,220.3842811482782,199.50797247756452,249.76249015310822,205.39932947296379,251.48014242080174,206.149254860501,203.7871363384496
4149,198.14446381397295,220.38428114828054,199.50797247756452,249.7624901760348,205.39932947296379,251.48014245431034,206.149254860501,203.7871363384496
4150,198.14446381397295,220.38428114828287,199.50797247756452,249.76249019886515,205.39932947296379,251.48014248768155,206.149254860501,203.7871363384496
4151,198.14446381397295,220.38428114828517,199.50797247756452,249.76249022159973,205.39932947296379,251.48014252091593,206.149254860501,203.7871363384496
4152,198.14446381397295,220.38428114828747,199.50797247756452,249.76249024423893,205.39932947296379,251.48014255401407,206.149254860501,203.7871363384496
4153,198.14446381397295,220.38428114828974,199.50797247756452,249.76249026678312,205.39932947296379,251.4801425869765,206.149254860501,203.7871363384496
4154,198.14446381397295,220.38428114829202,199.50797247756452,249.76249028923272,205.39932947296379,251.48014261980381,206.149254860501,203.7871363384496
4155,198.14446381397295,220.38428114829426,199.50797247756452,249.76249031158812,205.39932947296379,251.48014265249654,206.149254860501,203.7871363384496
4156,198.14446381397295,220.3842811482965,199.50797247756452,249.7624903338497,205.39932947296379,251.48014268505523,206.149254860501,203.7871363384496
