,Sterman biomass,SC_OH trf_linear  biomass,SC_OH trf_linear (constrained) biomass,SC_OH trf_soft_l1 (constrained) biomass,SC_OH trf_huber (constrained) biomass,SC_OH dogbox_huber (constrained) biomass
4045,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4046,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4047,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4048,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4049,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4050,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4051,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4052,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4053,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4054,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4055,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4056,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4057,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4058,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4059,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4060,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4061,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4062,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4063,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4064,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4065,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4066,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4067,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4068,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4069,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4070,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4071,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4072,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4073,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4074,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4075,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4076,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4077,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4078,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4079,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4080,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4081,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4082,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4083,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4084,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4085,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4086,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4087,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4088,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4089,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4090,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4091,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4092,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4093,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4094,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4095,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4096,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4097,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4098,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4099,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4100,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4101,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4102,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4103,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4104,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4105,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4106,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4107,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4108,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4109,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4110,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4111,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4112,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4113,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4114,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4115,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4116,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4117,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4118,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4119,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4120,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4121,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4122,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4123,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4124,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4125,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4126,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4127,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4128,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4129,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4130,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4131,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4132,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4133,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4134,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4135,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4136,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4137,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4138,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4139,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4140,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4141,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4142,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4143,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4144,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4145,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4146,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4147,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4148,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4149,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4150,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4151,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4152,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4153,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4154,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4155,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4156,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4157,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4158,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4159,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4160,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4161,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4162,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4163,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4164,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4165,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4166,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4167,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4168,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4169,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4170,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4171,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4172,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4173,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4174,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4175,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4176,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4177,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4178,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4179,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4180,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4181,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4182,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4183,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4184,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4185,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4186,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4187,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4188,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4189,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4190,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4191,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4192,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4193,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4194,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4195,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4196,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4197,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4198,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4199,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4200,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4201,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4202,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4203,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4204,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4205,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4206,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4207,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4208,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4209,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4210,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4211,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4212,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4213,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4214,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4215,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4216,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4217,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4218,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4219,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4220,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4221,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4222,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4223,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4224,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4225,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4226,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4227,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4228,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4229,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4230,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4231,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4232,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4233,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4234,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4235,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4236,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4237,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4238,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4239,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4240,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4241,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4242,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4243,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4244,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4245,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4246,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4247,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4248,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4249,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4250,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4251,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4252,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4253,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4254,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4255,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4256,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4257,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4258,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4259,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4260,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4261,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4262,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4263,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4264,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4265,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4266,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4267,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4268,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4269,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4270,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4271,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4272,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4273,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4274,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4275,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4276,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4277,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4278,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4279,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4280,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4281,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4282,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4283,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4284,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4285,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4286,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4287,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4288,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4289,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4290,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4291,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4292,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4293,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4294,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4295,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4296,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4297,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4298,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4299,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4300,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4301,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4302,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4303,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4304,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4305,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4306,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4307,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4308,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4309,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4310,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4311,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4312,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4313,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4314,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4315,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
4316,217.13590147824436,191.59244331751518,206.82807105044273,201.84866937128666,192.50915926954113,192.71571911307183
